30 eil51
51 1275
1 2 12
1 3 19
1 4 31
1 5 22
1 6 16
1 7 22
1 8 11
1 9 24
1 10 34
1 11 12
1 12 20
1 13 41
1 14 26
1 15 36
1 16 18
1 17 30
1 18 27
1 19 45
1 20 20
1 21 26
1 22 7
1 23 21
1 24 29
1 25 33
1 26 18
1 27 8
1 28 16
1 29 21
1 30 32
1 31 17
1 32 6
1 33 42
1 34 30
1 35 27
1 36 31
1 37 30
1 38 18
1 39 43
1 40 56
1 41 44
1 42 44
1 43 34
1 44 37
1 45 42
1 46 13
1 47 23
1 48 12
1 49 26
1 50 24
1 51 13
2 3 15
2 4 37
2 5 21
2 6 28
2 7 34
2 8 22
2 9 16
2 10 28
2 11 10
2 12 24
2 13 50
2 14 37
2 15 35
2 16 8
2 17 34
2 18 35
2 19 50
2 20 12
2 21 14
2 22 10
2 23 33
2 24 41
2 25 43
2 26 29
2 27 19
2 28 18
2 29 9
2 30 23
2 31 23
2 32 11
2 33 39
2 34 20
2 35 19
2 36 24
2 37 31
2 38 14
2 39 35
2 40 61
2 41 50
2 42 48
2 43 46
2 44 38
2 45 40
2 46 19
2 47 29
2 48 24
2 49 21
2 50 13
2 51 21
3 4 49
3 5 36
3 6 35
3 7 35
3 8 21
3 9 31
3 10 43
3 11 25
3 12 38
3 13 61
3 14 45
3 15 50
3 16 23
3 17 48
3 18 46
3 19 64
3 20 7
3 21 24
3 22 12
3 23 36
3 24 45
3 25 51
3 26 25
3 27 27
3 28 9
3 29 17
3 30 37
3 31 15
3 32 22
3 33 54
3 34 32
3 35 10
3 36 12
3 37 46
3 38 29
3 39 49
3 40 74
3 41 63
3 42 62
3 43 47
3 44 53
3 45 55
3 46 32
3 47 41
3 48 28
3 49 36
3 50 27
3 51 32
4 5 20
4 6 21
4 7 37
4 8 37
4 9 32
4 10 31
4 11 26
4 12 12
4 13 15
4 14 17
4 15 18
4 16 35
4 17 7
4 18 7
4 19 14
4 20 48
4 21 44
4 22 38
4 23 31
4 24 28
4 25 17
4 26 42
4 27 24
4 28 47
4 29 43
4 30 38
4 31 46
4 32 26
4 33 30
4 34 41
4 35 55
4 36 60
4 37 12
4 38 26
4 39 40
4 40 25
4 41 13
4 42 16
4 43 40
4 44 14
4 45 24
4 46 17
4 47 7
4 48 29
4 49 28
4 50 37
4 51 17
5 6 25
5 7 40
5 8 33
5 9 12
5 10 14
5 11 11
5 12 9
5 13 35
5 14 30
5 15 14
5 16 16
5 17 14
5 18 23
5 19 31
5 20 32
5 21 25
5 22 27
5 23 36
5 24 38
5 25 33
5 26 40
5 27 20
5 28 37
5 29 25
5 30 18
5 31 39
5 32 16
5 33 20
5 34 21
5 35 39
5 36 45
5 37 11
5 38 7
5 39 24
5 40 42
5 41 32
5 42 27
5 43 48
5 44 18
5 45 20
5 46 12
5 47 15
5 48 29
5 49 8
5 50 17
5 51 14
6 7 16
6 8 18
6 9 34
6 10 39
6 11 21
6 12 18
6 13 27
6 14 10
6 15 34
6 16 31
6 17 24
6 18 14
6 19 34
6 20 37
6 21 41
6 22 23
6 23 11
6 24 13
6 25 16
6 26 21
6 27 9
6 28 29
6 29 37
6 30 42
6 31 27
6 32 17
6 33 44
6 34 42
6 35 44
6 36 47
6 37 27
6 38 26
6 39 49
6 40 44
6 41 31
6 42 37
6 43 23
6 44 33
6 45 41
6 46 13
6 47 15
6 48 8
6 49 33
6 50 36
6 51 11
7 8 14
7 9 46
7 10 54
7 11 33
7 12 34
7 13 39
7 14 21
7 15 50
7 16 41
7 17 41
7 18 30
7 19 50
7 20 40
7 21 49
7 22 25
7 23 6
7 24 14
7 25 26
7 26 11
7 27 19
7 28 26
7 29 43
7 30 54
7 31 20
7 32 27
7 33 60
7 34 53
7 35 45
7 36 46
7 37 43
7 38 39
7 39 63
7 40 58
7 41 46
7 42 53
7 43 12
7 44 49
7 45 57
7 46 28
7 47 32
7 48 11
7 49 46
7 50 46
7 51 26
8 9 35
8 10 45
8 11 23
8 12 30
8 13 45
8 14 27
8 15 46
8 16 29
8 17 39
8 18 32
8 19 52
8 20 26
8 21 36
8 22 12
8 23 15
8 24 25
8 25 33
8 26 7
8 27 14
8 28 13
8 29 30
8 30 44
8 31 9
8 32 17
8 33 54
8 34 41
8 35 31
8 36 32
8 37 40
8 38 30
8 39 54
8 40 61
8 41 49
8 42 52
8 43 26
8 44 47
8 45 52
8 46 23
8 47 30
8 48 9
8 49 38
8 50 35
8 51 22
